Row	Sample Name	Transaction Id	Anon Student Id	Session Id	Time	Time Zone	Duration (sec)	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Topic)	Problem Name	Problem View	Problem Start Time	Step Name	Attempt At Step	Is Last Attempt	Outcome	Selection	Action	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Concepts)	KC Category (Concepts)	KC (Topic)	KC Category (Topic)	KC (Single-KC)	KC Category (Single-KC)	KC (Unique-step)	KC Category (Unique-step)	School	Class	Event Type
604	All Data	3641fe7b4ed7ef8c093a86db09fd3ec6	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:19:20	America/New_York	1	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-7	7	0	CORRECT								MultiplyExpression		NestedForLoops		SimpleAssignmentExpression																Nested_Loops		Single-KC						
605	All Data	bb66c72e5c66089279dad5961467c4df	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:19:21	America/New_York	1	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-6	8	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
606	All Data	c117e8ff1ed63b66f6129aafb43d2e25	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:19:22	America/New_York	1	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-7	8	0	CORRECT								MultiplyExpression		NestedForLoops		SimpleAssignmentExpression																Nested_Loops		Single-KC						
607	All Data	54085273b9a4865601374a1fa8f9b4f9	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:19:28	America/New_York	6	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-6	9	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
608	All Data	3d0e16704c7f5c9a0a921c0e7f59cfa6	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:19:33	America/New_York	5	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-5	2	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
609	All Data	99b4efbe6df13eb3e69effdc43b1f017	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:19:40	America/New_York	7	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-6	10	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
610	All Data	da5dd35879e856abb419f3646a7b1798	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:19:49	America/New_York	9	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-7	9	0	CORRECT								MultiplyExpression		NestedForLoops		SimpleAssignmentExpression																Nested_Loops		Single-KC						
611	All Data	2c413d5eb55b9c07944ff5fe42219a72	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:19:53	America/New_York	4	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-6	11	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
612	All Data	3a804d244b98eaa61411c81bdc7d40a5	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:19:55	America/New_York	2	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-7	10	0	CORRECT								MultiplyExpression		NestedForLoops		SimpleAssignmentExpression																Nested_Loops		Single-KC						
613	All Data	f8a1103a896dca6dbfa1ca2e70cd78f5	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:19:56	America/New_York	1	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-6	12	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
614	All Data	5cf4d0b2e33a49382df7bfc8a5e9816a	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:20:00	America/New_York	4	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-7	11	0	CORRECT								MultiplyExpression		NestedForLoops		SimpleAssignmentExpression																Nested_Loops		Single-KC						
615	All Data	853b254d0eb6f1e1e139edc17a01c14c	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:20:01	America/New_York	1	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-6	13	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
616	All Data	b09286a046c763e6381aa6d70065cab4	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:20:02	America/New_York	1	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-7	12	0	CORRECT								MultiplyExpression		NestedForLoops		SimpleAssignmentExpression																Nested_Loops		Single-KC						
617	All Data	94387f7fdd9d0f77097785dfedb2f777	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:20:05	America/New_York	3	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-6	14	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
618	All Data	65044082767c00e1cbd23a3db54dc7d3	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:20:07	America/New_York	2	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-7	13	0	CORRECT								MultiplyExpression		NestedForLoops		SimpleAssignmentExpression																Nested_Loops		Single-KC						
619	All Data	23410f23073f69a353184e0e918f8aff	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:20:11	America/New_York	4	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-6	15	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
620	All Data	fa76211d694d5881767cec33eb08a83f	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:20:12	America/New_York	1	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-7	14	0	CORRECT								MultiplyExpression		NestedForLoops		SimpleAssignmentExpression																Nested_Loops		Single-KC						
621	All Data	3db845f6642c2e750f7a0c473e882c9b	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:20:13	America/New_York	1	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-6	16	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
622	All Data	7ef81a0c5641de25031102fa3ad8b1bf	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:20:14	America/New_York	1	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-7	15	0	CORRECT								MultiplyExpression		NestedForLoops		SimpleAssignmentExpression																Nested_Loops		Single-KC						
623	All Data	623ec72dc45c41ad4b12f22484801503	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:20:15	America/New_York	1	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-6	17	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
624	All Data	1aa50302c8a9ceebbcdb7f32ecf6c5b9	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:20:18	America/New_York	3	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-7	16	0	CORRECT								MultiplyExpression		NestedForLoops		SimpleAssignmentExpression																Nested_Loops		Single-KC						
625	All Data	271c641060663e1c953fc7d74e1d8b4f	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:20:21	America/New_York	3	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-6	18	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
626	All Data	55c1385346c7c26e0fc3c3e1c0df434d	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:20:23	America/New_York	2	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-5	3	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
627	All Data	ec79451e0a9accca495de415b3e0398d	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:20:31	America/New_York	8	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-6	19	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
628	All Data	0d0e8cba514ae4fea6a12344faf8603f	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:20:34	America/New_York	3	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-7	17	0	CORRECT								MultiplyExpression		NestedForLoops		SimpleAssignmentExpression																Nested_Loops		Single-KC						
629	All Data	f7b25e930f5ed7f7c66345c1837e92a9	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:20:35	America/New_York	1	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-6	20	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
630	All Data	7f9d38396ddfd5a2ccb0764bf3cab3ca	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:20:36	America/New_York	1	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-7	18	0	CORRECT								MultiplyExpression		NestedForLoops		SimpleAssignmentExpression																Nested_Loops		Single-KC						
631	All Data	ae8361b8d459fd0f2cf2fddfe52e551e	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:20:37	America/New_York	1	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-6	21	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
632	All Data	d2853ebcf4dc796e0c86a3573df5a2c2	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:20:41	America/New_York	2	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-6	22	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
633	All Data	d27b5188c3cb291482c42842c58d6f80	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:20:41	America/New_York	2	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-7	19	0	CORRECT								MultiplyExpression		NestedForLoops		SimpleAssignmentExpression																Nested_Loops		Single-KC						
634	All Data	63bdfaa314d9dbdf982393d94221a420	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:20:44	America/New_York	1.5	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-6	23	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
635	All Data	14c393f55ff2c82f5036035262690028	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:20:44	America/New_York	1.5	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-7	20	0	CORRECT								MultiplyExpression		NestedForLoops		SimpleAssignmentExpression																Nested_Loops		Single-KC						
636	All Data	64b03cd908b887b256a30d93d1126b6e	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:20:47	America/New_York	3	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-7	21	0	CORRECT								MultiplyExpression		NestedForLoops		SimpleAssignmentExpression																Nested_Loops		Single-KC						
637	All Data	2a3cda4c9a073f8f30b27990efa46e6a	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:20:48	America/New_York	1	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-6	24	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
638	All Data	7ba565cfff4ac16a5acb243e7b71277d	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:20:51	America/New_York	3	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-7	22	0	CORRECT								MultiplyExpression		NestedForLoops		SimpleAssignmentExpression																Nested_Loops		Single-KC						
639	All Data	0ab01ec4ec6419fe5776cdf11de9cbb4	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:20:53	America/New_York	1	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-6	25	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
640	All Data	e55f608ea740bf8f71f3a76dbfedf534	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:20:53	America/New_York	1	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-7	23	0	CORRECT								MultiplyExpression		NestedForLoops		SimpleAssignmentExpression																Nested_Loops		Single-KC						
641	All Data	a21d19ae909bdf05336aedd606ce9cef	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:20:54	America/New_York	1	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-6	26	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
642	All Data	608c5d03c65e32c3b4709ed766345574	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:20:56	America/New_York	2	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-7	24	0	CORRECT								MultiplyExpression		NestedForLoops		SimpleAssignmentExpression																Nested_Loops		Single-KC						
643	All Data	a7b81f15003136f28613ed7a6b84795f	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:20:57	America/New_York	1	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-6	27	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
644	All Data	279594b32c288b7c5c4b967a80cc33d5	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:21:00	America/New_York	3	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-5	4	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
645	All Data	d713a99f21c3783daf65efa40ad66997	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:21:01	America/New_York	1	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-6	28	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
646	All Data	d153f54422c1df0c0eace578bf72a5c8	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:21:04	America/New_York	1.5	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-6	29	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
647	All Data	44cef465b216baa9c7dcd69609196ae3	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:21:04	America/New_York	1.5	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-7	25	0	CORRECT								MultiplyExpression		NestedForLoops		SimpleAssignmentExpression																Nested_Loops		Single-KC						
648	All Data	c24d7602859c08bbc50e8d34e0893194	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:21:08	America/New_York	4	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-7	26	0	CORRECT								MultiplyExpression		NestedForLoops		SimpleAssignmentExpression																Nested_Loops		Single-KC						
649	All Data	404e46312d10d35a9fb33001c2f4c074	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:21:09	America/New_York	1	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-6	30	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
650	All Data	11fb45632241a969b40043d0db348d54	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:21:11	America/New_York	2	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-7	27	0	CORRECT								MultiplyExpression		NestedForLoops		SimpleAssignmentExpression																Nested_Loops		Single-KC						
651	All Data	04e45e5ce868edc466ebf7bd6b27006c	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:21:12	America/New_York	1	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-6	31	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
652	All Data	327291dc7eafb2583038ca310cde1e3b	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:21:15	America/New_York	1.5	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-6	32	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
653	All Data	3a3579889309eaf6f1a29ec42986b952	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:21:15	America/New_York	1.5	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-7	28	0	CORRECT								MultiplyExpression		NestedForLoops		SimpleAssignmentExpression																Nested_Loops		Single-KC						
654	All Data	7a97c098c2dc48eb2d1f1167465d5e3a	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:21:19	America/New_York	4	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-7	29	0	CORRECT								MultiplyExpression		NestedForLoops		SimpleAssignmentExpression																Nested_Loops		Single-KC						
655	All Data	920796a5125e2c3a3bb6eb96feb534a9	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:21:20	America/New_York	1	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-6	33	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
656	All Data	fef54d28f0f67fb384395df49aeb50ff	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:21:23	America/New_York	3	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-7	30	0	CORRECT								MultiplyExpression		NestedForLoops		SimpleAssignmentExpression																Nested_Loops		Single-KC						
657	All Data	215f8687f2629332fa4c00385bcf70f4	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:21:24	America/New_York	1	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-6	34	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
658	All Data	5a73f292a2ae852e831da814c7fd4a1a	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:21:26	America/New_York	1	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-6	35	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
659	All Data	4f88ac29ccd99240d71b242f7a011bc5	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:21:26	America/New_York	1	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-7	31	0	CORRECT								MultiplyExpression		NestedForLoops		SimpleAssignmentExpression																Nested_Loops		Single-KC						
660	All Data	e8092a1e86c1d6647b3211095a4aeecf	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:21:30	America/New_York	4	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-7	32	0	CORRECT								MultiplyExpression		NestedForLoops		SimpleAssignmentExpression																Nested_Loops		Single-KC						
661	All Data	883472fe23f5033717f0974bee67a760	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:21:31	America/New_York	1	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-6	36	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
662	All Data	e3acfb403fdb4251d18fcfe674f39b4e	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:21:33	America/New_York	2	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-5	5	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
663	All Data	af606725b3529b9679f190e0279d1f3f	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:21:35	America/New_York	2	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-6	37	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
664	All Data	a414e34a30a9adecbe9640fc9999f92e	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:21:37	America/New_York	1	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-6	38	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
665	All Data	0cd908553b4cfa0231dc7dc10491e1f9	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:21:37	America/New_York	1	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-7	33	0	CORRECT								MultiplyExpression		NestedForLoops		SimpleAssignmentExpression																Nested_Loops		Single-KC						
666	All Data	3b45833bdf7e74d201e8eb057d219ea2	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:21:38	America/New_York	1	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-7	34	0	CORRECT								MultiplyExpression		NestedForLoops		SimpleAssignmentExpression																Nested_Loops		Single-KC						
667	All Data	2922925d4c56cb3255409cd96dddab0b	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:21:39	America/New_York	1	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-6	39	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
668	All Data	fe0df5e8ea2f942b4b8c58d441d72bf0	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:21:41	America/New_York	1	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-6	40	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
669	All Data	b5059bd74058ac66b62dafad194f3193	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:21:41	America/New_York	1	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-7	35	0	CORRECT								MultiplyExpression		NestedForLoops		SimpleAssignmentExpression																Nested_Loops		Single-KC						
670	All Data	6a78c73f7df4f42784baa8903fd029c8	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:22:00	America/New_York	9.5	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-6	41	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
671	All Data	4a98149298708ec10b480c8eed739664	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:22:00	America/New_York	9.5	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-7	36	0	CORRECT								MultiplyExpression		NestedForLoops		SimpleAssignmentExpression																Nested_Loops		Single-KC						
672	All Data	5dc4b95e351514cf5fb0c18fd944ae9c	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:22:02	America/New_York	2	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-7	37	0	CORRECT								MultiplyExpression		NestedForLoops		SimpleAssignmentExpression																Nested_Loops		Single-KC						
673	All Data	dcb391e522949187d6bc0b984d8043a0	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:22:03	America/New_York	1	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-6	42	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
674	All Data	0e53cdae18eb0cf05d8deb24924f4d17	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:22:04	America/New_York	1	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-7	38	0	CORRECT								MultiplyExpression		NestedForLoops		SimpleAssignmentExpression																Nested_Loops		Single-KC						
675	All Data	5245aaab3685d2d49778146352d34514	Stu_3839e773ad36a23ee6a02094498c6124	4563B	2020-03-13 21:22:06	America/New_York	2	ATTEMPT				Nested_Loops	jNested1	1	2020-03-13 21:17:22	jNested1-6	43	0	CORRECT								ForStatement		IntDataType		LessEqualExpression		NestedForLoops		PostIncrementExpression		SimpleAssignmentExpression										Nested_Loops		Single-KC						
